43060.7  0.40
42971.2  0.41
42856.2  0.41
42805.1  0.41
42754.0  0.41
42648.6  0.41
42578.3  0.41
42472.8  0.41
42370.6  0.41
42351.4  0.41
42252.4  0.42
42162.9  0.42
42070.3  0.42
41955.3  0.42
41865.8  0.42
41725.2  0.42
41623.0  0.42
41581.5  0.42
41456.9  0.42
41338.7  0.43
41217.3  0.43
41115.0  0.43
41006.4  0.43
40830.7  0.43
40734.8  0.43
40610.2  0.43
40415.3  0.43
40332.3  0.44
40127.8  0.44
39945.7  0.44
39837.1  0.44
39610.2  0.44
39440.9  0.44
39278.0  0.44
39041.5  0.44
38859.4  0.44
38623.0  0.45
38380.2  0.45
38147.0  0.45
37859.4  0.45
37626.2  0.45
37290.7  0.45
36987.2  0.45
36661.3  0.45
36271.6  0.46
35916.9  0.46
35415.3  0.46
35006.4  0.46
34393.0  0.46
33670.9  0.46
29712.5  0.47
24626.2  0.47
22210.9  0.47
20447.3  0.47
18734.8  0.48
17223.6  0.48
15763.6  0.48
14549.5  0.48
13092.7  0.48
11792.3  0.49
10488.8  0.49
8853.0  0.49
7444.1  0.49
5945.7  0.49
4396.2  0.50
